GeneID	basemean-S_0d	basemean-S_3d
CL7891.Contig2_All	8.233097463	8.310797278
CL48.Contig5_All	7.724954115	7.649589662
CL11614.Contig4_All	11.82126339	11.90347435
CL10073.Contig1_All	19.11439533	19.19375375
CL10132.Contig1_All	22.05414491	21.9737906
CL216.Contig3_All	11.3660971	11.44639398
CL4552.Contig2_All	9.928728106	9.859192788
Unigene9366_All	16.67129331	16.59639365
CL1627.Contig3_All	7.435236407	7.367941706
CL3707.Contig4_All	12.52743095	12.5981777
CL3744.Contig1_All	15.90897515	15.83910387
CL7851.Contig1_All	11.50770402	11.57759825
Unigene15153_All	11.08876321	11.1566808
CL7820.Contig3_All	9.957586695	9.885885715
CL4999.Contig4_All	13.59083118	13.51896421
CL10416.Contig5_All	7.688010202	7.613723295
CL11248.Contig2_All	8.581329987	8.653442973
CL6164.Contig2_All	7.133505169	7.068270014
CL934.Contig3_All	10.43352413	10.50333834
CL11874.Contig1_All	8.441878168	8.376045592
CL133.Contig6_All	9.100057077	9.029521683
CL7760.Contig1_All	6.545275492	6.612992144
Unigene16898_All	7.550363374	7.476676373
CL7967.Contig1_All	7.12732483	7.061248346
Unigene15368_All	7.320983216	7.255160121
CL5177.Contig3_All	10.8771343	10.94650793
CL1841.Contig1_All	8.997407106	9.063752966
CL630.Contig3_All	7.70031347	7.630327998
CL2742.Contig4_All	9.821811194	9.753927121
CL9187.Contig5_All	13.80831093	13.7352495
CL2834.Contig1_All	8.990727105	8.919593719
CL2493.Contig1_All	7.020543663	6.965398058
CL7792.Contig2_All	6.385428529	6.448231796
CL6903.Contig1_All	9.128284778	9.069864951
CL11008.Contig3_All	5.533657065	5.588993646
CL3271.Contig2_All	8.822361232	8.760464035
CL1060.Contig1_All	7.767687705	7.703308194
CL2202.Contig2_All	13.6588386	13.71464073
CL11557.Contig1_All	12.65446535	12.59767984
CL8285.Contig3_All	6.340503022	6.281439654
CL533.Contig12_All	6.347912805	6.409954577
CL921.Contig1_All	6.298648343	6.353865074
Unigene648_All	10.92312785	10.85916695
CL2635.Contig26_All	7.734499138	7.677474089
CL12302.Contig10_All	8.965841843	9.027399897
Unigene16600_All	6.947547239	7.004868859
CL10133.Contig2_All	11.35921078	11.29751777
CL1328.Contig10_All	6.175814195	6.233936027
CL6807.Contig3_All	10.72005646	10.77740749
CL5568.Contig1_All	11.77597608	11.71172457
CL2493.Contig3_All	7.217138158	7.153784808
CL8703.Contig6_All	12.15261356	12.2175904
CL7217.Contig1_All	11.11375093	11.05290169
CL4796.Contig3_All	7.617076517	7.55512342
CL11388.Contig2_All	8.691856987	8.748130166
CL6116.Contig1_All	6.970328894	7.026668571
CL7072.Contig3_All	7.252031004	7.313341685
CL399.Contig2_All	8.767672804	8.824127035
Unigene3233_All	5.607457484	5.55054979
CL8959.Contig2_All	11.36417075	11.42002659
CL3990.Contig3_All	10.44237859	10.50720017
CL7573.Contig1_All	5.866411534	5.916052694
CL9720.Contig2_All	6.46922495	6.517747421
CL12283.Contig2_All	9.760728242	9.808043731
CL4384.Contig2_All	6.668204725	6.621309925
Unigene1882_All	4.82591212	4.780735665
CL1800.Contig2_All	5.705495688	5.65243582
CL5510.Contig2_All	14.18559283	14.13267209
CL6752.Contig2_All	10.31742379	10.3707209
Unigene14557_All	5.926468662	5.881441212
CL1590.Contig3_All	5.248338356	5.194587985
CL4438.Contig4_All	9.375760086	9.323503521
CL7743.Contig1_All	6.398149459	6.448311228
CL1542.Contig2_All	5.622060833	5.574966176
CL664.Contig3_All	6.758806808	6.712280816
CL6997.Contig8_All	11.89442069	11.84128777
CL7290.Contig4_All	5.053134208	5.006930621
CL1725.Contig3_All	5.173337397	5.223042697
Unigene13332_All	7.284595319	7.23612763
CL3286.Contig1_All	7.606979256	7.652622325
CL480.Contig4_All	5.349280929	5.297590009
CL4569.Contig2_All	7.365166443	7.416891852
Unigene21680_All	9.834524426	9.879963039
CL845.Contig1_All	8.936280687	8.891004695
CL6777.Contig4_All	8.400928358	8.454113596
Unigene2057_All	6.149624897	6.102719179
Unigene3629_All	9.738372511	9.692477957
CL8943.Contig1_All	7.014216049	6.963168583
CL2001.Contig7_All	4.502497736	4.456625033
CL4324.Contig1_All	5.661937291	5.616724172
CL1328.Contig9_All	6.106202427	6.05997025
CL2676.Contig3_All	5.740759374	5.790675623
CL1785.Contig2_All	7.182806686	7.13155067
CL4672.Contig1_All	6.259260396	6.204285685
CL9669.Contig2_All	5.766698928	5.716793285
Unigene16238_All	9.900587072	9.948542628
CL6772.Contig4_All	6.546683102	6.598559166
CL12742.Contig1_All	4.687599624	4.640266936
CL12813.Contig7_All	5.481677107	5.428535341
CL1901.Contig1_All	8.331170901	8.383745514
CL884.Contig5_All	4.809506397	4.859354049
CL12838.Contig4_All	7.049988888	7.001715633
CL2972.Contig4_All	6.22995178	6.1757549
CL34.Contig1_All	6.437207641	6.489298151
CL4204.Contig3_All	9.377465639	9.32463989
Unigene9343_All	0.116032863	0.120931576
CL44.Contig21_All	0.188388787	0.183700055
CL832.Contig1_All	1.016378603	1.038721799
Unigene12351_All	0.875197107	0.892374047
CL5126.Contig2_All	0.759164073	0.777330589
CL1259.Contig7_All	0.728834808	0.7458131
CL1358.Contig7_All	0.708088536	0.724506645
Unigene9838_All	0.939737644	0.921440141
Unigene22201_All	0.922134223	0.942721966
CL2466.Contig1_All	1.066508122	1.087867821
Unigene9244_All	0.853594029	0.83738967
CL982.Contig1_All	0.893996596	0.872812925
Unigene17283_All	0.702219548	0.718092067
Unigene7380_All	1.016854415	1.040522882
CL1763.Contig3_All	0.899815126	0.920162085
CL7146.Contig2_All	0.660470965	0.645245568
CL3342.Contig4_All	0.733454963	0.748992524
Unigene6153_All	1.115609663	1.091920707
CL11745.Contig1_All	1.139275842	1.11640208
Unigene23906_All	0.9628129	0.940246657
Unigene12183_All	0.766223148	0.781261325
Unigene2238_All	0.848413494	0.866047803
CL240.Contig2_All	0.731479498	0.748242206
CL2785.Contig8_All	0.936099022	0.919871898
Unigene5373_All	0.832053588	0.847180652
Unigene17255_All	0.965290927	0.988423429
CL4535.Contig8_All	0.91910571	0.900588471
CL2310.Contig22_All	1.073659586	1.094791578
CL1462.Contig3_All	1.093629931	1.068816341
Unigene15874_All	1.118741323	1.141994407
CL4403.Contig2_All	1.392518012	1.416901613
CL12862.Contig2_All	0.826324978	0.809526233
Unigene1166_All	1.108353405	1.085070218
Unigene11856_All	1.127769378	1.152734321
CL2050.Contig1_All	1.410630096	1.386151674
Unigene18123_All	0.889695854	0.905870878
Unigene1502_All	1.243231481	1.219895824
CL2248.Contig7_All	0.831816566	0.816502142
Unigene12778_All	1.283961132	1.261481527
Unigene5547_All	1.036417627	1.059006685
Unigene8923_All	0.95591917	0.978827085
CL3238.Contig2_All	0.923510551	0.907389512
Unigene15489_All	0.999953787	1.023228872
Unigene19657_All	0.717043664	0.701508567
CL10323.Contig1_All	0.974395982	0.994130653
CL12074.Contig1_All	0.816929988	0.798796397
Unigene4778_All	1.177049472	1.156446914
CL876.Contig3_All	0.881379211	0.901496427
Unigene8040_All	0.994695801	0.977382699
CL11881.Contig2_All	1.115012464	1.09416175
Unigene19849_All	0.887024095	0.904433156
Unigene12098_All	1.107201605	1.130327661
Unigene22491_All	1.368256798	1.392296277
CL6064.Contig1_All	1.077117154	1.099332457
CL3635.Contig10_All	0.949282396	0.972077949
CL1441.Contig2_All	0.952987701	0.931893261
CL3681.Contig11_All	0.673395166	0.688887329
CL800.Contig44_All	1.07953145	1.101404477
CL4831.Contig4_All	0.870722807	0.851980542
CL2126.Contig5_All	0.911960996	0.929645456
CL2983.Contig3_All	1.173788566	1.150974519
CL1808.Contig14_All	1.063746799	1.039176045
Unigene8127_All	1.307588882	1.332053248
Unigene17726_All	1.224755241	1.248657715
Unigene3551_All	0.938109855	0.916700378
Unigene13254_All	0.911663653	0.929556299
Unigene8009_All	1.005759531	0.98696022
CL11764.Contig1_All	1.206728753	1.185414412
Unigene19295_All	0.800783263	0.820424835
Unigene2293_All	1.236580802	1.26155377
Unigene17385_All	0.9603657	0.981474153
CL7552.Contig8_All	0.924669996	0.904501105
CL1634.Contig6_All	0.940823823	0.963189567
Unigene18269_All	1.068170246	1.045398841
Unigene18686_All	0.714536518	0.69905574
Unigene19635_All	0.892390586	0.873056514
CL2080.Contig3_All	1.267721904	1.292201098
Unigene2191_All	1.085294286	1.10742912
CL6750.Contig4_All	1.081292847	1.102344411
CL1864.Contig2_All	0.834404022	0.854399914
Unigene19152_All	0.812182313	0.829063555
CL2971.Contig2_All	1.058217934	1.082341019
CL12579.Contig4_All	0.913109656	0.896967881
Unigene9216_All	0.829546496	0.809945392
CL4272.Contig4_All	1.110497892	1.134902383
Unigene7208_All	1.153450847	1.129570425
Unigene8380_All	1.229772198	1.208245227
CL3059.Contig5_All	0.88167179	0.863220382
CL486.Contig4_All	1.097695806	1.073099355
Unigene20564_All	0.881049171	0.862808406
Unigene3383_All	0.81456905	0.79946781
CL10312.Contig3_All	1.100529256	1.080724992
CL1608.Contig19_All	0.914777234	0.895510421
CL10784.Contig1_All	0.842966167	0.863648624
CL3427.Contig18_All	0.881925799	0.90264297
CL4045.Contig1_All	1.030379956	1.052355591
CL8518.Contig2_All	0.796682539	0.812497206
CL792.Contig2_All	1.042679973	1.061948715
Unigene12522_All	0.978656145	0.996801006
CL1685.Contig16_All	0.745636437	0.728358435
Unigene7386_All	0.858644724	0.840041772
Unigene18767_All	0.825519571	0.810160313
CL6050.Contig5_All	1.136866497	1.157872461
Unigene6931_All	0.768428384	0.787276357
CL6584.Contig3_All	1.109436853	1.090007884
CL1146.Contig25_All	0.889107351	0.910293722
CL735.Contig38_All	1.000403173	1.024899078
Unigene20358_All	1.070692042	1.048525013
Unigene4381_All	0.935680846	0.953969308
Unigene10727_All	0.709574459	0.694201186
Unigene19722_All	0.80215581	0.783201913
CL12275.Contig1_All	4.857941958	4.821345357
CL277.Contig16_All	4.665678062	4.629518275
CL7075.Contig3_All	6.94811496	6.990228857
CL2889.Contig1_All	5.462910159	5.423064997
CL267.Contig13_All	4.101204007	4.064069851
CL5988.Contig4_All	7.031336084	7.071491118
CL4590.Contig3_All	4.188574982	4.2244648
CL5279.Contig3_All	7.6985509	7.654954979
CL4819.Contig7_All	4.308346656	4.267981192
Unigene9941_All	4.481942175	4.523462134
CL8959.Contig1_All	10.61491866	10.5731077
CL12763.Contig2_All	4.438908485	4.479701189
CL7706.Contig2_All	5.922081374	5.958651637
CL12881.Contig9_All	5.157703846	5.117695982
Unigene17239_All	3.881387472	3.842022169
CL4420.Contig5_All	8.575409758	8.617458026
CL522.Contig3_All	4.182358298	4.144083902
CL3934.Contig2_All	5.344425443	5.306437699
CL6164.Contig1_All	4.274551482	4.233505317
CL536.Contig3_All	8.533045464	8.497296294
CL8331.Contig4_All	4.199181788	4.156854105
CL4439.Contig3_All	6.09215757	6.130857888
CL1035.Contig2_All	8.836085785	8.881015127
CL10590.Contig1_All	4.377998829	4.339330162
CL8462.Contig3_All	4.31664181	4.357396118
CL7259.Contig1_All	4.510300941	4.468264887
CL7974.Contig4_All	8.511704322	8.547319182
CL491.Contig14_All	4.627974557	4.664530145
Unigene15178_All	4.251392038	4.288189382
CL1972.Contig1_All	8.859921323	8.824809443
Unigene5699_All	4.923900927	4.87949653
CL10514.Contig1_All	4.698045789	4.658065843
Unigene18271_All	7.909945539	7.873116943
CL2695.Contig1_All	8.044502442	8.001481755
CL2999.Contig2_All	5.341140318	5.380914528
CL9774.Contig1_All	7.47581341	7.434293276
CL9968.Contig3_All	5.914930147	5.958072728
CL1600.Contig1_All	8.313319762	8.276082072
Unigene6944_All	6.049422496	6.008367354
CL7305.Contig2_All	5.16734565	5.131328397
Unigene2430_All	6.569231539	6.533213163
CL7315.Contig1_All	4.999270151	5.04272604
CL2513.Contig2_All	5.004617539	5.047900019
CL5851.Contig4_All	5.258487854	5.215178588
Unigene4725_All	4.465231523	4.430138789
CL10379.Contig2_All	5.060786648	5.022956693
CL3021.Contig2_All	5.496150564	5.538497043
CL12247.Contig1_All	5.737667587	5.69970727
CL531.Contig1_All	4.738476379	4.696922814
CL10372.Contig3_All	5.787034523	5.826286926
Unigene7057_All	4.635352635	4.593772526
CL1857.Contig1_All	4.378793992	4.422344437
CL6180.Contig2_All	9.227905236	9.268052021
Unigene8808_All	4.539025725	4.581103276
Unigene6256_All	8.867890728	8.827649489
CL12391.Contig2_All	3.669653038	3.634562125
CL3962.Contig12_All	3.942705514	3.902729254
Unigene11943_All	5.671766606	5.708539782
CL2221.Contig1_All	4.792484391	4.831020896
CL9567.Contig1_All	5.065178386	5.024103188
CL248.Contig25_All	1.439624582	1.463973898
CL11683.Contig1_All	1.502066173	1.524908772
CL12721.Contig1_All	1.036933736	1.052333135
CL11500.Contig2_All	1.363199809	1.347965389
CL1069.Contig8_All	1.455405709	1.431758462
Unigene117_All	1.459771232	1.438898941
CL7761.Contig1_All	0.94820518	0.964331896
CL106.Contig1_All	1.268199656	1.285756957
CL282.Contig1_All	1.888391241	1.867745191
Unigene11170_All	1.111741036	1.094117583
CL1069.Contig3_All	1.344848781	1.327470603
CL1572.Contig2_All	1.692986462	1.670422098
Unigene3628_All	1.271979261	1.256243035
CL12526.Contig1_All	1.377281746	1.357181401
CL10456.Contig1_All	1.296960062	1.275011995
CL6592.Contig2_All	1.537630154	1.561850033
CL9885.Contig9_All	1.61347594	1.634995876
CL9529.Contig2_All	1.424107234	1.443871225
CL2437.Contig2_All	2.073957784	2.05002471
CL2677.Contig5_All	2.299469741	2.275455367
CL885.Contig11_All	1.300393439	1.281105795
CL5161.Contig1_All	1.108780119	1.125731654
Unigene2878_All	1.415645839	1.398601154
CL2388.Contig1_All	1.401839921	1.381945851
CL6252.Contig9_All	1.43586598	1.456940887
Unigene13869_All	1.19926127	1.218502978
Unigene16474_All	1.112759172	1.093680308
Unigene2454_All	1.615340149	1.632288366
CL2748.Contig11_All	1.117811611	1.102739417
CL2614.Contig6_All	1.819631663	1.839264758
CL6999.Contig4_All	1.371515335	1.388247619
Unigene12618_All	1.160312983	1.144069291
Unigene10088_All	1.127820858	1.110586795
CL3670.Contig3_All	1.218618074	1.199484389
CL4697.Contig3_All	1.514271736	1.496264336
CL3427.Contig8_All	1.085366297	1.069519554
CL5373.Contig7_All	1.704549493	1.725547663
CL12871.Contig4_All	2.012311703	1.989702704
CL2310.Contig5_All	1.483223749	1.505702613
CL10447.Contig1_All	1.139046267	1.121814217
Unigene12908_All	1.628120298	1.606736373
CL2649.Contig10_All	1.337662293	1.322300463
Unigene1269_All	1.887467562	1.909454352
CL3654.Contig3_All	1.182672602	1.164090326
CL9945.Contig1_All	1.379956783	1.400530294
Unigene57_All	1.406002957	1.430356092
CL10806.Contig5_All	2.048818733	2.073728023
CL337.Contig30_All	1.88190945	1.903553027
Unigene10268_All	1.725083548	1.705895552
Unigene6763_All	1.764873136	1.740926837
CL3511.Contig4_All	1.508103759	1.52859096
Unigene7929_All	2.038057726	2.062737553
CL1891.Contig11_All	1.20894247	1.226354886
CL5528.Contig3_All	1.384581657	1.362229794
CL337.Contig10_All	2.077560282	2.055961698
CL1311.Contig16_All	1.586925714	1.569862104
Unigene10295_All	1.550137617	1.571963048
Unigene8570_All	1.685319042	1.660547689
CL3443.Contig6_All	1.503504292	1.52623081
Unigene6771_All	1.623299301	1.602856409
Unigene13184_All	1.341616706	1.322579802
CL2600.Contig9_All	1.341061297	1.319475578
CL6411.Contig2_All	1.885508597	1.862078637
CL10738.Contig2_All	1.40423815	1.383598212
CL4221.Contig3_All	1.463042882	1.480845501
CL11650.Contig3_All	1.346313507	1.367299945
CL12862.Contig1_All	1.178458532	1.195509718
Unigene3119_All	1.387793281	1.402806281
CL531.Contig3_All	2.186155187	2.210083382
CL10617.Contig3_All	1.896109342	1.871470556
CL8146.Contig3_All	1.706673419	1.683161886
Unigene11165_All	1.391471911	1.368753587
CL199.Contig14_All	0.912482185	0.927869393
CL2748.Contig15_All	1.254007833	1.235051592
CL2009.Contig7_All	1.344840915	1.322438683
CL7013.Contig1_All	1.069375785	1.051397797
CL1598.Contig2_All	1.439559987	1.45481833
Unigene12879_All	1.49878019	1.480020881
CL1957.Contig10_All	1.459616159	1.476615201
CL3369.Contig3_All	1.755547429	1.737167079
CL1174.Contig5_All	1.256411919	1.271874281
CL4857.Contig1_All	1.527777136	1.506711767
CL9295.Contig1_All	1.234880645	1.253938711
CL1855.Contig5_All	1.630658238	1.606375348
CL337.Contig23_All	1.971119172	1.994455996
CL4088.Contig2_All	1.940527735	1.916322788
CL6098.Contig1_All	2.034918222	2.011715776
Unigene3563_All	1.091977177	1.110586795
CL4380.Contig4_All	2.064767896	2.040509771
CL214.Contig3_All	1.662259362	1.685000387
Unigene10254_All	2.288276737	2.3129747
Unigene16186_All	1.501169345	1.476559197
Unigene13737_All	1.246442662	1.267043964
CL3557.Contig2_All	1.341822256	1.32226527
Unigene18090_All	1.075440752	1.093499565
Unigene7814_All	1.814716258	1.834874165
Unigene2180_All	1.309437626	1.328535763
CL8479.Contig5_All	2.048303813	2.025399603
CL929.Contig4_All	1.406690164	1.422603072
CL5999.Contig4_All	1.08885724	1.104039891
Unigene8145_All	1.362414764	1.339207723
CL3189.Contig4_All	1.126905149	1.143032335
CL12422.Contig2_All	2.004646665	1.980484466
CL7988.Contig1_All	1.330573198	1.313816729
CL5159.Contig3_All	1.280992907	1.297785288
Unigene8656_All	1.135075864	1.119544513
CL1174.Contig10_All	1.254068424	1.234773168
CL127.Contig1_All	1.420569703	1.400868923
CL9224.Contig2_All	1.305159974	1.284148382
Unigene2379_All	1.555960369	1.576597128
Unigene392_All	1.041877352	1.025980532
CL1913.Contig24_All	1.231231522	1.215237362
CL3443.Contig10_All	1.617356145	1.59482329
CL8755.Contig1_All	1.532765601	1.510644077
Unigene1861_All	1.34511382	1.361366018
CL10236.Contig2_All	1.102948887	1.085590833
Unigene5388_All	1.009837301	1.02704708
CL7090.Contig10_All	1.186145191	1.165778293
CL229.Contig23_All	1.518196473	1.493809124
CL2543.Contig3_All	1.655273545	1.675665656
CL1186.Contig7_All	1.442664309	1.461861247
CL1075.Contig1_All	1.032183662	1.016802586
CL12398.Contig1_All	0.969927251	0.985126014
CL649.Contig1_All	1.193773232	1.212990888
Unigene2690_All	1.444157781	1.466912499
Unigene11288_All	1.302776544	1.286221053
Unigene7827_All	1.307217955	1.325975797
Unigene17262_All	1.941728991	1.965331652
CL2622.Contig3_All	1.807091434	1.830020788
CL8047.Contig2_All	5.939766899	5.908811636
CL248.Contig11_All	2.969587754	2.994698369
CL9143.Contig1_All	4.468718642	4.439463793
CL1183.Contig3_All	3.383535162	3.410909465
Unigene22250_All	5.026068513	5.057370487
Unigene4767_All	3.770184724	3.738323425
Unigene5984_All	2.933472154	2.903511877
CL6486.Contig6_All	3.540655183	3.569426051
Unigene17653_All	3.773554292	3.802417703
Unigene6646_All	3.145793532	3.117373115
CL1511.Contig3_All	3.036390363	3.064807149
CL5538.Contig2_All	4.57156472	4.605101771
CL1157.Contig13_All	4.101078347	4.066823786
CL1760.Contig3_All	3.04724656	3.021403852
CL5579.Contig5_All	4.33323809	4.360995133
CL3962.Contig9_All	3.037932613	3.008524373
Unigene21704_All	3.618378365	3.58365994
CL8682.Contig4_All	5.175603698	5.209957451
CL9474.Contig2_All	5.133447673	5.10224276
CL7565.Contig1_All	5.3834711	5.411927972
CL12687.Contig3_All	2.950321718	2.922210789
CL6562.Contig5_All	5.030350898	5.056359005
CL9324.Contig1_All	3.718491617	3.745438218
CL3043.Contig12_All	3.768738476	3.797200673
CL5542.Contig5_All	2.498720037	2.523883334
CL5896.Contig1_All	4.108623557	4.141254464
Unigene14787_All	6.312215776	6.345814073
CL2590.Contig1_All	7.014507512	6.987977597
CL5760.Contig1_All	4.671176452	4.645284103
CL6615.Contig4_All	3.540803433	3.511096032
CL2960.Contig11_All	3.218230158	3.250656536
CL4265.Contig3_All	6.746827773	6.776831184
CL7000.Contig1_All	4.358194323	4.386249787
CL9018.Contig2_All	2.714998533	2.741516722
CL3962.Contig7_All	3.846058584	3.87276016
Unigene5169_All	4.545675939	4.519547377
Unigene12737_All	3.423863748	3.451270229
CL47.Contig21_All	3.228489374	3.258639024
CL3123.Contig1_All	3.685768991	3.653899734
CL9926.Contig1_All	6.810177413	6.842325074
CL5792.Contig1_All	5.922256247	5.888055842
Unigene9842_All	2.680739501	2.706467642
CL3641.Contig2_All	2.955694089	2.983267095
CL4328.Contig5_All	4.512705069	4.544734299
CL2175.Contig5_All	3.98334404	4.009004774
CL2064.Contig1_All	4.821724841	4.793578586
CL3246.Contig5_All	2.910795377	2.936257859
CL11451.Contig3_All	2.867068122	2.892631892
CL8932.Contig3_All	4.654637512	4.621338464
CL1038.Contig3_All	6.344817272	6.310532701
CL1651.Contig7_All	3.743811823	3.771215008
CL12198.Contig2_All	5.122962563	5.15221579
CL6866.Contig1_All	3.550308573	3.515717181
CL5008.Contig1_All	6.954446243	6.925561194
Unigene4055_All	5.466150709	5.494083547
CL1671.Contig1_All	2.913883508	2.944019797
CL2033.Contig4_All	2.729230846	2.754333013
CL7053.Contig3_All	3.753288162	3.722729553
CL1623.Contig11_All	2.563854181	2.537789332
CL652.Contig2_All	3.284386218	3.316081977
CL9354.Contig2_All	3.761768336	3.72820626
CL5397.Contig4_All	4.170717565	4.140443801
CL8075.Contig3_All	4.290348879	4.319363459
CL2855.Contig2_All	3.109668036	3.13806939
CL9885.Contig13_All	4.918926587	4.950075375
CL945.Contig6_All	6.545959512	6.513748286
Unigene4617_All	5.289186111	5.317563475
CL6596.Contig2_All	3.119571878	3.089598921
Unigene20465_All	3.261529099	3.293348982
CL12730.Contig2_All	3.364693665	3.395852002
CL6752.Contig3_All	6.457094622	6.491218524
CL3870.Contig1_All	3.625404536	3.651242243
CL1627.Contig4_All	3.22193476	3.24917893
CL2700.Contig9_All	3.349868873	3.374983761
CL1827.Contig8_All	3.135876087	3.109788347
CL7586.Contig1_All	2.661884834	2.634582473
CL11787.Contig2_All	3.559828422	3.585832299
CL522.Contig4_All	8.024627135	7.9935786
CL3634.Contig3_All	5.156082948	5.124657959
CL7007.Contig4_All	6.258973449	6.22567165
CL1504.Contig2_All	3.993285513	4.024600397
CL5988.Contig3_All	3.600691525	3.570599849
CL6985.Contig6_All	6.668950168	6.640724
CL11302.Contig1_All	5.461621752	5.432640334
Unigene10338_All	4.7302097	4.698538343
CL363.Contig9_All	2.202650309	2.180573213
Unigene23570_All	2.456829239	2.477911074
CL3614.Contig5_All	2.896029352	2.87355167
CL12328.Contig2_All	3.855821609	3.879608574
CL9544.Contig2_All	3.206451168	3.188521614
CL4915.Contig2_All	2.77499858	2.790151917
CL8023.Contig2_All	4.573556981	4.590175589
CL9446.Contig2_All	1.806404389	1.825058775
CL8506.Contig2_All	2.205511972	2.189503339
CL5567.Contig3_All	3.558506202	3.582085641
CL6094.Contig3_All	2.857563029	2.835914106
CL10771.Contig2_All	2.303257001	2.325658507
Unigene14866_All	2.302778727	2.318416764
CL4945.Contig4_All	3.076274544	3.061210304
Unigene10810_All	2.087991766	2.068075087
Unigene8687_All	2.704071643	2.723534704
CL10812.Contig5_All	2.883045722	2.862880262
CL4760.Contig1_All	4.378703295	4.399681243
Unigene16197_All	2.699195909	2.681202521
CL9767.Contig2_All	4.442778518	4.424701691
CL12843.Contig3_All	1.548027449	1.563188537
CL2888.Contig2_All	2.155067174	2.1747643
CL220.Contig3_All	2.558576908	2.574783086
Unigene6196_All	2.393237033	2.373271941
CL12625.Contig1_All	1.676336248	1.660453967
CL2134.Contig4_All	3.841786357	3.820061894
CL6615.Contig2_All	2.941674924	2.964310086
CL2587.Contig13_All	4.420466227	4.403270115
CL1390.Contig4_All	2.77039187	2.793182387
CL1223.Contig1_All	3.028014388	3.049497328
Unigene11281_All	2.957482504	2.975944836
Unigene1929_All	3.140142354	3.161805182
CL2182.Contig1_All	3.434433396	3.411827385
Unigene16227_All	2.502500359	2.527303626
CL7535.Contig5_All	2.59671502	2.578042161
CL2899.Contig19_All	2.922288977	2.898336346
CL10985.Contig3_All	2.665257888	2.647237993
CL5088.Contig3_All	3.756198059	3.777132614
CL1477.Contig6_All	3.75858469	3.779356201
Unigene11151_All	1.824763764	1.807423183
CL5611.Contig1_All	4.23972224	4.222232799
CL1510.Contig13_All	1.758538326	1.742459348
CL2604.Contig4_All	3.693084803	3.717070746
Unigene18962_All	2.07737123	2.097361442
CL7901.Contig3_All	1.709915187	1.725301701
CL7489.Contig3_All	2.09817339	2.119176859
CL5254.Contig9_All	3.048914166	3.02421596
Unigene20966_All	3.977844736	3.997060994
CL6216.Contig6_All	4.865284085	4.84438827
CL1923.Contig8_All	3.290425817	3.266594805
Unigene14346_All	2.905742338	2.889410693
CL12445.Contig1_All	2.939933428	2.95759959
CL11785.Contig1_All	2.226484572	2.207201677
CL4060.Contig1_All	2.00893214	2.02980859
CL2768.Contig6_All	4.189379929	4.167207721
Unigene18185_All	2.375670203	2.357603583
CL2324.Contig5_All	4.38150941	4.365169901
CL5401.Contig2_All	4.301114422	4.282256469
CL7091.Contig1_All	2.555272931	2.534176639
CL6585.Contig1_All	2.499898213	2.52428241
CL873.Contig7_All	2.391071136	2.412575955
Unigene291_All	1.985735789	2.003880317
Unigene23791_All	2.347369216	2.368838172
Unigene2603_All	2.238742261	2.259510648
Unigene7809_All	1.551557763	1.536315762
CL424.Contig24_All	2.355778933	2.334699542
CL4275.Contig4_All	2.210885374	2.233402524
CL886.Contig14_All	1.787641732	1.771030729
CL7967.Contig3_All	3.755124498	3.772052451
CL1198.Contig2_All	2.239214995	2.254259631
CL483.Contig4_All	2.974097705	2.955321217
CL1551.Contig4_All	4.456641138	4.478056135
CL5360.Contig2_All	1.85140053	1.868194098
CL5975.Contig5_All	3.804632173	3.786193245
CL5381.Contig3_All	2.149485305	2.168262859
CL4840.Contig3_All	4.691285181	4.674977313
CL5681.Contig2_All	2.523941261	2.500237336
Unigene10122_All	1.736683531	1.720472204
CL5141.Contig1_All	2.288874864	2.271257926
CL718.Contig7_All	2.043614572	2.059584427
Unigene6381_All	1.785468028	1.800536946
CL11938.Contig1_All	1.680282335	1.663899202
CL6414.Contig4_All	1.763891638	1.782095418
Unigene3088_All	1.995282285	1.976076288
CL5232.Contig7_All	4.71876109	4.696080574
Unigene16246_All	2.125137188	2.144198808
CL2008.Contig4_All	1.853792574	1.836317421
Unigene16375_All	2.145581032	2.161954318
CL4136.Contig3_All	1.753023003	1.736481342
CL2030.Contig5_All	2.022048318	2.005827266
CL1004.Contig2_All	1.584622958	1.600129146
Unigene3684_All	1.741922975	1.757449344
Unigene9697_All	3.016602079	3.03511274
Unigene132_All	2.637389874	2.620916798
CL10443.Contig2_All	2.7407412	2.716999288
CL4214.Contig4_All	2.816161101	2.83676354
Unigene1092_All	2.119956847	2.135741832
CL2540.Contig4_All	3.246132413	3.224799388
CL914.Contig7_All	3.926643205	3.908250758
CL4149.Contig4_All	2.268926216	2.283945709
CL3961.Contig1_All	3.55487974	3.573517184
Unigene11292_All	3.80183911	3.785679145
CL3312.Contig5_All	4.293813226	4.315039493
Unigene10612_All	1.967294859	1.950210224
CL774.Contig3_All	4.22832929	4.245977994
Unigene13578_All	2.375776049	2.394433018
Unigene18266_All	2.017326812	2.032379346
CL8135.Contig3_All	2.409090227	2.392729187
CL427.Contig2_All	4.857872173	4.836749655
CL3312.Contig6_All	1.861044506	1.845955879
CL2613.Contig3_All	2.1721565	2.192989799
CL760.Contig1_All	2.165918654	2.150551852
CL5594.Contig2_All	1.600941972	1.616974721
CL10910.Contig1_All	1.719840586	1.702452896
CL1287.Contig9_All	2.757736924	2.734374473
